wind_mps,roof_pitch_deg,diameter_in,beta_scale,beta_prescribed,V3_mps,V4_mps,vn3_mps,vn4_mps,vt3_mps,vt4_mps,Fn3_N,Fn4_N,Fn_evidence_status,Fn4_evidence_status
0.0,15.0,3.0,1.0,0.01711997222222222,29.257873487113116,29.758767468493783,28.26093562350076,28.744762056349103,7.572494877664975,7.702135779623518,8934.249159789733,9150.460006884045,published_analytical_application,published_analytical_application
0.0,15.0,3.0,1.5,0.02567995833333333,29.257873487113116,30.00921445918412,28.26093562350076,28.986675272773276,7.572494877664975,7.766956230602792,8934.249159789733,9260.207107418772,published_analytical_application,published_analytical_application
0.0,15.0,3.0,2.0,0.03423994444444444,29.257873487113116,30.25966144987445,28.26093562350076,29.228588489197445,7.572494877664975,7.831776681582063,8934.249159789733,9371.090252975408,published_analytical_application,published_analytical_application
0.0,15.0,3.25,0.0,0.0,29.731738339645776,29.731738339645776,28.71865392273272,28.71865392273272,7.695140126305125,7.695140126305125,10574.900604060844,10574.900604060844,published_analytical_application,published_analytical_application
0.0,15.0,3.25,0.5,0.009375,29.731738339645776,30.010473386579953,28.71865392273272,28.987891303258337,7.695140126305125,7.767282064989235,10574.900604060844,10717.229921514067,published_analytical_application,published_analytical_application
0.0,15.0,3.25,1.0,0.01875,29.731738339645776,30.289208433514137,28.71865392273272,29.25712868378396,7.695140126305125,7.839424003673347,10574.900604060844,10861.21404282477,published_analytical_application,published_analytical_application
0.0,15.0,3.25,1.5,0.028124999999999997,29.731738339645776,30.567943480448314,28.71865392273272,29.526366064309578,7.695140126305125,7.9115659423574565,10574.900604060844,11006.905779079738,published_analytical_application,published_analytical_application
0.0,15.0,3.25,2.0,0.0375,29.731738339645776,30.846678527382494,28.71865392273272,29.795603444835198,7.695140126305125,7.983707881041568,10574.900604060844,11154.360342538455,published_analytical_application,published_analytical_application
0.0,30.0,1.0,0.0,0.0,19.490052240941598,19.490052240941598,16.878880361741253,16.878880361741253,9.745026120470797,9.745026120470797,676.364678078909,676.364678078909,published_analytical_application,published_analytical_application
0.0,30.0,1.0,0.5,0.0033749999999999995,19.490052240941598,19.555831167254773,16.878880361741253,16.935846582962125,9.745026120470797,9.777915583627385,676.364678078909,678.7786857110161,published_analytical_application,published_analytical_application
0.0,30.0,1.0,1.0,0.006749999999999999,19.490052240941598,19.621610093567956,16.878880361741253,16.992812804183007,9.745026120470797,9.810805046783976,676.364678078909,681.1940769213654,published_analytical_application,published_analytical_application
0.0,30.0,1.0,1.5,0.010124999999999999,19.490052240941598,19.68738901988113,16.878880361741253,17.049779025403883,9.745026120470797,9.843694509940564,676.364678078909,683.610863750391,published_analytical_application,published_analytical_application
0.0,30.0,1.0,2.0,0.013499999999999998,19.490052240941598,19.75316794619431,16.878880361741253,17.106745246624758,9.745026120470797,9.876583973097153,676.364678078909,686.0290583049324,published_analytical_application,published_analytical_application
0.0,30.0,1.25,0.0,0.0,21.493763272124202,21.493763272124202,18.614145016588502,18.614145016588502,10.746881636062097,10.746881636062097,1115.3618839644164,1115.3618839644164,published_analytical_application,published_analytical_application
0.0,30.0,1.25,0.5,0.003893652777777778,21.493763272124202,21.577452523193607,18.614145016588502,18.686622034038297,10.746881636062097,10.7887262615968,1115.3618839644164,1120.1073550689523,published_analytical_application,published_analytical_application
0.0,30.0,1.25,1.0,0.007787305555555556,21.493763272124202,21.661141774263008,18.614145016588502,18.759099051488096,10.746881636062097,10.8305708871315,1115.3618839644164,1124.8578286584327,published_analytical_application,published_analytical_application
0.0,30.0,1.25,1.5,0.011680958333333335,21.493763272124202,21.744831025332413,18.614145016588502,18.831576068937892,10.746881636062097,10.872415512666203,1115.3618839644164,1129.6133489557026,published_analytical_application,published_analytical_application
0.0,30.0,1.25,2.0,0.015574611111111112,21.493763272124202,21.828520276401818,18.614145016588502,18.90405308638769,10.746881636062097,10.914260138200907,1115.3618839644164,1134.3739605109554,published_analytical_application,published_analytical_application
0.0,30.0,1.5,0.0,0.0,23.197562128485032,23.197562128485032,20.089678109135853,20.089678109135853,11.598781064242512,11.598781064242512,1678.803240466636,1678.803240466636,published_analytical_application,published_analytical_application
0.0,30.0,1.5,0.5,0.004448930555555556,23.197562128485032,23.300766471452846,20.089678109135853,20.179055691926862,11.598781064242512,11.650383235726421,1678.803240466636,1687.2288225801644,published_analytical_application,published_analytical_application
0.0,30.0,1.5,1.0,0.008897861111111112,23.197562128485032,23.40397081442066,20.089678109135853,20.26843327471787,11.598781064242512,11.701985407210326,1678.803240466636,1695.6682461075288,published_analytical_application,published_analytical_application
0.0,30.0,1.5,1.5,0.013346791666666667,23.197562128485032,23.50717515738848,20.089678109135853,20.357810857508884,11.598781064242512,11.753587578694239,1678.803240466636,1704.121647017094,published_analytical_application,published_analytical_application
0.0,30.0,1.5,2.0,0.017795722222222223,23.197562128485032,23.610379500356295,20.089678109135853,20.447188440299893,11.598781064242512,11.805189750178144,1678.803240466636,1712.5891625972583,published_analytical_application,published_analytical_application
0.0,30.0,1.75,0.0,0.0,24.65836052787257,24.65836052787257,21.354766632813106,21.354766632813106,12.329180263936282,12.329180263936282,2370.675424061281,2370.675424061281,published_analytical_application,published_analytical_application
0.0,30.0,1.75,0.5,0.0050416666666666665,24.65836052787257,24.782679762200594,21.354766632813106,21.462430247920206,12.329180263936282,12.391339881100295,2370.675424061281,2384.57492712082,published_analytical_application,published_analytical_application
0.0,30.0,1.75,1.0,0.010083333333333333,24.65836052787257,24.906998996528618,21.354766632813106,21.570093863027306,12.329180263936282,12.453499498264307,2370.675424061281,2398.506954961302,published_analytical_application,published_analytical_application
0.0,30.0,1.75,1.5,0.015125,24.65836052787257,25.031318230856645,21.354766632813106,21.677757478134406,12.329180263936282,12.51565911542832,2370.675424061281,2412.471873744211,published_analytical_application,published_analytical_application
