wind_speed_mps,direction,wind_x_mps,roof_pitch_deg,diameter_in,vx_impact_mps,vz_impact_mps,V_impact_mps,vn_M3_mps,vt_M3_mps,vn_M4_mps,vt_M4_mps,Fn_M3_N,Fn_M4_N,Fn_evidence
20.0,against_pitch_uphill,20.0,15.0,1.25,19.999999979732678,-21.493763456532918,29.35952769910812,25.937762123618185,13.75552117272533,26.138462395937793,13.701743696836585,1629.1939862272814,1644.581007216996,published_analytical_application
20.0,against_pitch_uphill,20.0,15.0,1.5,19.999999632063307,-23.19756253839068,30.628857193912395,27.583505569608747,13.314545185489527,27.81503838978263,13.252506153302637,2449.393745990448,2475.955974033391,published_analytical_application
20.0,against_pitch_uphill,20.0,15.0,1.75,19.99999721446507,-24.658360571089652,31.74956117228204,28.994527490664478,12.936460498358164,29.256527111069676,12.866257911653332,3464.2824530961957,3506.947909332037,published_analytical_application
20.0,against_pitch_uphill,20.0,15.0,2.0,19.9999878478427,-25.912438412402025,32.733071630850404,30.205871241504685,12.611872221523013,30.497890341990264,12.533625939373442,4680.442275134056,4745.278494192212,published_analytical_application
20.0,against_pitch_uphill,20.0,15.0,2.5,19.999915838000092,-27.891703855807897,34.321185549266445,32.1176762128532,12.099531073289567,32.467913335069106,12.005685319232414,7720.6910439787835,7852.508732667379,published_analytical_application
20.0,against_pitch_uphill,20.0,15.0,3.0,19.999743578657412,-29.257873491433845,35.4402723529715,33.43725016299765,11.745773963000886,33.8423141533491,11.637237393903288,11522.659734385405,11757.25628290527,published_analytical_application
20.0,against_pitch_uphill,20.0,15.0,3.25,19.999635675830124,-29.731738603695447,35.83241141151976,33.89494078580177,11.623024421010333,34.32572059846855,11.50759731809064,13666.356844285818,13966.472805431988,published_analytical_application
20.0,against_pitch_uphill,20.0,30.0,1.0,19.999999999756977,-19.490052330723035,27.926011885777772,26.878880439372743,7.575481910116793,27.03079036332819,7.487776674628541,1135.2810565726677,1143.0904628887586,published_analytical_application
20.0,against_pitch_uphill,20.0,30.0,1.25,19.999999979732678,-21.493763456532918,29.35952769910812,28.61414516615747,6.5736263298703,28.79408810757668,6.469736224203149,1842.7554327974135,1857.8388415724485,published_analytical_application
20.0,against_pitch_uphill,20.0,30.0,1.5,19.999999632063307,-23.19756253839068,30.628857193912395,30.08967828015621,5.721726487850913,30.297264927726008,5.601876280996317,2749.682147600401,2775.9568608563636,published_analytical_application
20.0,against_pitch_uphill,20.0,30.0,1.75,19.99999721446507,-24.658360571089652,31.74956117228204,31.35476527747273,4.991325377799935,31.589667710845372,4.855704394658942,3866.6851889965697,3909.1954497000147,published_analytical_application
20.0,against_pitch_uphill,20.0,30.0,2.0,19.9999878478427,-25.912438412402025,32.733071630850404,32.44082386306121,4.364278345410832,32.70264102596116,4.213118135932083,5200.828648017589,5265.814886938051,published_analytical_application
20.0,against_pitch_uphill,20.0,30.0,2.5,19.999915838000092,-27.891703855807897,34.321185549266445,34.15488201296206,3.374583261354875,34.46889602618357,3.193287186292125,8526.127054877932,8659.4670482312,published_analytical_application
20.0,against_pitch_uphill,20.0,30.0,3.0,19.999743578657412,-29.257873491433845,35.4402723529715,35.337933493621726,2.691349262575101,35.701103932029355,2.4816727121987423,12679.240433437411,12918.069859969562,published_analytical_application
20.0,against_pitch_uphill,20.0,30.0,3.25,19.999635675830124,-29.731738603695447,35.83241141151976,35.74825876739379,2.4543232598547275,36.13448538133597,2.231335220327012,15022.58158751854,15328.816280187257,published_analytical_application
